_id,name,category_code,founded_year
5a5c533c942d09e481c161ed,Iconoculture,other,1992
5a5c533c942d09e481c161ee,MusicNow,web,1999
5a5c533c942d09e481c161ef,Centive,software,1997
5a5c533c942d09e481c161f0,TrustedPlaces,advertising,2006
5a5c533c942d09e481c161f1,FragMob,software,2008
5a5c533c942d09e481c161f2,BCisive,software,
5a5c533c942d09e481c161f3,Kontend,games_video,
5a5c533c942d09e481c161f4,Spleak,network_hosting,2005
5a5c533c942d09e481c161f5,Foxmarks,web,2006
5a5c533c942d09e481c161f6,LitPitch,web,
5a5c533c942d09e481c161f7,Labmeeting,web,2007
5a5c533c942d09e481c161f8,Shopflick,ecommerce,2007
5a5c533c942d09e481c161f9,Trovit,ecommerce,2006
5a5c533c942d09e481c161fa,Reach Machines,advertising,2007
5a5c533c942d09e481c161fb,Starbucks,,1971
5a5c533c942d09e481c161fc,TeleWare,,
5a5c533c942d09e481c161fd,Progress Software,software,
5a5c533c942d09e481c161fe,Swyx,,
5a5c533c942d09e481c161ff,SMC Networks,hardware,
5a5c533c942d09e481c16200,PGP Corporation,software,1996
5a5c533c942d09e481c16201,Berro,software,2003
5a5c533c942d09e481c16202,PixelCrayons,web,2004
5a5c533c942d09e481c16203,YouTellMe,ecommerce,2007
5a5c533c942d09e481c16204,vzaar,web,2007
5a5c533c942d09e481c16205,mediaFORGE,advertising,2005
5a5c533c942d09e481c16206,Housenetwork,,
5a5c533c942d09e481c16207,BrightSale,public_relations,2007
5a5c533c942d09e481c16208,Nestoria,search,2006
5a5c533c942d09e481c16209,iKnowlej,advertising,2007
5a5c533c942d09e481c1620a,Comcast,games_video,1963
5a5c533c942d09e481c1620b,LocalWineEvents,web,2000
5a5c533c942d09e481c1620c,Logicalware,software,2002
5a5c533c942d09e481c1620d,iPass,enterprise,1996
5a5c533c942d09e481c1620e,trymehere,web,2006
5a5c533c942d09e481c1620f,Palo Alto Software,software,1988
5a5c533c942d09e481c16210,HSN,ecommerce,1981
5a5c533c942d09e481c16211,TripTouch,web,2007
5a5c533c942d09e481c16212,New Media Age,,
5a5c533c942d09e481c16213,Netimperative,ecommerce,
5a5c533c942d09e481c16214,Palamida,security,2004
5a5c533c942d09e481c16215,Protecode,software,2007
5a5c533c942d09e481c16216,British Telecom,,1981
5a5c533c942d09e481c16217,Healia,web,
5a5c533c942d09e481c16218,Blinksale,web,2005
5a5c533c942d09e481c16219,Meredith Corporation,advertising,1902
5a5c533c942d09e481c1621a,Creative Commons,web,2001
5a5c533c942d09e481c1621b,Neoteny,other,1999
5a5c533c942d09e481c1621c,Trunkt,ecommerce,2009
5a5c533c942d09e481c1621d,Monkeysee,games_video,
5a5c533c942d09e481c1621e,Nichenet Pty,,
5a5c533c942d09e481c1621f,Angie's List,web,1995
5a5c533c942d09e481c16220,Engage,web,
5a5c533c942d09e481c16221,Plentyoffish,web,2003
5a5c533c942d09e481c16222,SharpForge,enterprise,2006
5a5c533c942d09e481c16223,Flugpo,web,
5a5c533c942d09e481c16224,MyDataIsMyData,,
5a5c533c942d09e481c16225,geoURL,,
5a5c533c942d09e481c16226,SquareTrade,hardware,1999
5a5c533c942d09e481c16227,Seattle Software,software,2000
5a5c533c942d09e481c16228,Campusbug,web,2004
5a5c533c942d09e481c16229,skoogO,web,2008
5a5c533c942d09e481c1622a,myTino,software,2007
5a5c533c942d09e481c1622b,CVN Networks,consulting,2007
5a5c533c942d09e481c1622c,ProcServe,ecommerce,2006
5a5c533c942d09e481c1622d,Fubra,advertising,2000
5a5c533c942d09e481c1622e,eMomentum,web,2003
5a5c533c942d09e481c1622f,TWT Interactive,advertising,1995
5a5c533c942d09e481c16230,Jobingenieur,web,2008
5a5c533c942d09e481c16231,OnOneMap,public_relations,2005
5a5c533c942d09e481c16232,Mojiva,mobile,2008
5a5c533c942d09e481c16233,Visible Theory,web,2002
5a5c533c942d09e481c16234,HowtoForge,web,2005
5a5c533c942d09e481c16235,ASPextra,,
5a5c533c942d09e481c16236,NaviSite,network_hosting,1998
5a5c533c942d09e481c16237,365 Main,,
5a5c533c942d09e481c16238,UnitedLayer,network_hosting,2001
5a5c533c942d09e481c16239,LearnItFirst,software,2003
5a5c533c942d09e481c1623a,Sim4travel,mobile,
5a5c533c942d09e481c1623b,HealthWorldWeb,network_hosting,2006
5a5c533c942d09e481c1623c,ThePlanet,,
5a5c533c942d09e481c1623d,ServePath,hardware,2001
5a5c533c942d09e481c1623e,Janmedia Interactive,web,2002
5a5c533c942d09e481c1623f,Associated Press,other,1846
5a5c533c942d09e481c16240,Fujitsu,enterprise,
5a5c533c942d09e481c16241,Visioneer,,
5a5c533c942d09e481c16242,NEHST Studios,games_video,2007
5a5c533c942d09e481c16243,Park Sidekick,software,2007
5a5c533c942d09e481c16244,SmartyPig,web,2007
5a5c533c942d09e481c16245,ProjectLocker,enterprise,2003
5a5c533c942d09e481c16246,Iomega,hardware,1980
5a5c533c942d09e481c16247,Trellian,advertising,1997
5a5c533c942d09e481c16248,Pipl,search,2005
5a5c533c942d09e481c16249,walabok,games_video,2007
5a5c533c942d09e481c1624a,Cutcaster,web,2008
5a5c533c942d09e481c1624b,AddMe,web,1996
5a5c533c942d09e481c1624c,QinetiQ,other,
5a5c533c942d09e481c1624d,Heysan,mobile,2007
5a5c533c942d09e481c1624e,GitHub,software,2008
5a5c533c942d09e481c1624f,YUPPTV,games_video,2008
5a5c533c942d09e481c16250,alaTest,web,2005
5a5c533c942d09e481c16251,Plexonic,games_video,2007
5a5c533c942d09e481c16252,Smibs,network_hosting,
5a5c533c942d09e481c16253,MEDgle,search,2006
5a5c533c942d09e481c16254,Picoy,web,2007
5a5c533c942d09e481c16255,KIVISOFT,software,2007
5a5c533c942d09e481c16256,The Beer Mapping Project,web,2005
5a5c533c942d09e481c16257,livesteez,,
5a5c533c942d09e481c16258,eVIPlist,web,2000
5a5c533c942d09e481c16259,ArticleAlley,web,2003
5a5c533c942d09e481c1625a,Iminent,software,2006
5a5c533c942d09e481c1625b,Geeknet,advertising,1993
5a5c533c942d09e481c1625c,Texas Instruments,semiconductor,1930
5a5c533c942d09e481c1625d,Operis,consulting,1990
5a5c533c942d09e481c1625e,E-mail Vision,,
5a5c533c942d09e481c1625f,Kasenna,software,
5a5c533c942d09e481c16260,Inxight,software,1996
5a5c533c942d09e481c16261,Rainfinity,software,1998
5a5c533c942d09e481c16262,GF-X,,
5a5c533c942d09e481c16263,Amnesty International,web,
5a5c533c942d09e481c16264,Netconversions,,
5a5c533c942d09e481c16265,Gridjit,web,2008
5a5c533c942d09e481c16266,GroupTweet,web,
5a5c533c942d09e481c16267,BroadWebAsia,web,
5a5c533c942d09e481c16268,BookGlutton,web,2008
5a5c533c942d09e481c16269,Patents from RU,public_relations,
5a5c533c942d09e481c1626a,BMAT,,2005
5a5c533c942d09e481c1626b,GoLearnTo,web,2007
5a5c533c942d09e481c1626c,Televisa,games_video,1930
5a5c533c942d09e481c1626d,SOSIUS,enterprise,2007
5a5c533c942d09e481c1626e,Mercury Intermedia,software,2004
5a5c533c942d09e481c1626f,AdXpose,advertising,2005
5a5c533c942d09e481c16270,BizRate,web,1996
5a5c533c942d09e481c16271,Froogle,,
5a5c533c942d09e481c16272,mIRC,,
5a5c533c942d09e481c16273,IceChat,,
5a5c533c942d09e481c16274,Mibbit,web,2008
5a5c533c942d09e481c16275,MyFab,ecommerce,2008
5a5c533c942d09e481c16276,Splendia,web,2004
5a5c533c942d09e481c16277,Vendare Media,,
5a5c533c942d09e481c16278,Twitlinks,web,2008
5a5c533c942d09e481c16279,TweetMeme,web,2008
5a5c533c942d09e481c1627a,Black Web Enterprises,web,
5a5c533c942d09e481c1627b,Souki,web,
5a5c533c942d09e481c1627c,Alpha Twitter,web,
5a5c533c942d09e481c1627d,VideoClix,web,1999
5a5c533c942d09e481c1627e,Visible World,advertising,2000
5a5c533c942d09e481c1627f,Innoveghtive,web,1999
5a5c533c942d09e481c16280,Strutta,advertising,2007
5a5c533c942d09e481c16281,Typemock,software,2006
5a5c533c942d09e481c16282,Pulse Mobile,,
5a5c533c942d09e481c16283,Memeo,software,2003
5a5c533c942d09e481c16284,Compfight,web,2007
5a5c533c942d09e481c16285,slinkset,web,
5a5c533c942d09e481c16286,Iterasi,enterprise,2007
5a5c533c942d09e481c16287,BlackNorth Software,software,
5a5c533c942d09e481c16288,Salesconx,enterprise,2008
5a5c533c942d09e481c16289,Omnipod,enterprise,1999
5a5c533c942d09e481c1628a,MessageLabs,security,1999
5a5c533c942d09e481c1628b,ReefEdge,network_hosting,2000
5a5c533c942d09e481c1628c,Logix,,
5a5c533c942d09e481c1628d,Mad Mimi,web,2008
5a5c533c942d09e481c1628e,Campus Destinations,web,2006
5a5c533c942d09e481c1628f,Radioactive,,
5a5c533c942d09e481c16290,APML Workgroup,software,
5a5c533c942d09e481c16291,DataPortability,web,2007
5a5c533c942d09e481c16292,TutorByTxt,mobile,2008
5a5c533c942d09e481c16293,MailChimp,software,2001
5a5c533c942d09e481c16294,Globant,software,2003
5a5c533c942d09e481c16295,PhoneFavs,mobile,2007
5a5c533c942d09e481c16296,RoRCraft,,
5a5c533c942d09e481c16297,AllYouCanUpload,,
5a5c533c942d09e481c16298,ImageShack,network_hosting,2003
5a5c533c942d09e481c16299,RealMatch,advertising,2004
5a5c533c942d09e481c1629a,Collective Intellect,enterprise,2005
5a5c533c942d09e481c1629b,INTSPEI,software,2007
5a5c533c942d09e481c1629c,Beep Interactive,games_video,2004
5a5c533c942d09e481c1629d,PluggedIn,games_video,2006
5a5c533c942d09e481c1629e,AdShuffle,advertising,2005
5a5c533c942d09e481c1629f,General Wireless,software,2000
5a5c533c942d09e481c162a0,Message Media,,
5a5c533c942d09e481c162a1,Messagenet,mobile,1995
5a5c533c942d09e481c162a2,Red Oxygen,mobile,2001
5a5c533c942d09e481c162a3,ExitReality,web,2002
5a5c533c942d09e481c162a4,Sutros,games_video,2008
5a5c533c942d09e481c162a5,W3Counter,advertising,2004
5a5c533c942d09e481c162a6,imcandy,games_video,2007
5a5c533c942d09e481c162a7,Mirror42,software,2004
5a5c533c942d09e481c162a8,New York Designs,network_hosting,2006
5a5c533c942d09e481c162a9,blogads,web,2002
5a5c533c942d09e481c162aa,Pixifi,web,2007
5a5c533c942d09e481c162ab,Sxipper,,
5a5c533c942d09e481c162ac,Whois,network_hosting,2007
5a5c533c942d09e481c162ad,Apture,web,2007
5a5c533c942d09e481c162ae,TiBconcerts,games_video,2007
5a5c533c942d09e481c162af,Soocial,mobile,2007
5a5c533c942d09e481c162b0,Joongel,search,2007
5a5c533c942d09e481c162b1,Quote Desk Software,,
5a5c533c942d09e481c162b2,Upgradebase,,
5a5c533c942d09e481c162b3,CellSpin,advertising,2006
5a5c533c942d09e481c162b4,InMobi,mobile,2007
5a5c533c942d09e481c162b5,Peachtree,,
5a5c533c942d09e481c162b6,Quickbooks,,
5a5c533c942d09e481c162b7,LessAccounting,,
5a5c533c942d09e481c162b8,Daptiv,enterprise,1997
5a5c533c942d09e481c162b9,SocialSplash,network_hosting,2007
5a5c533c942d09e481c162ba,EQAL,web,2008
5a5c533c942d09e481c162bb,Medioh!,games_video,2005
5a5c533c942d09e481c162bc,PetBrags,network_hosting,2007
5a5c533c942d09e481c162bd,LOVEFiLM,web,2003
5a5c533c942d09e481c162be,Crazymenu,web,2005
5a5c533c942d09e481c162bf,Rate Beer,web,2000
5a5c533c942d09e481c162c0,Beer Universe,web,2008
5a5c533c942d09e481c162c1,Podbean LLC,games_video,2006
5a5c533c942d09e481c162c2,Waggener Edstrom,,
5a5c533c942d09e481c162c3,IndieShares,public_relations,2007
5a5c533c942d09e481c162c4,National Leisure Group,other,1986
5a5c533c942d09e481c162c5,Socrato,web,
5a5c533c942d09e481c162c6,MediaScrape,web,2006
5a5c533c942d09e481c162c7,popula,search,
5a5c533c942d09e481c162c8,SaneBull,web,2006
5a5c533c942d09e481c162c9,AdvocateKhoj,web,
5a5c533c942d09e481c162ca,Macroaxis,software,2009
5a5c533c942d09e481c162cb,Mastiff Tech,software,
5a5c533c942d09e481c162cc,IdiotsTrafficSchool,web,2006
5a5c533c942d09e481c162cd,Digipede,web,
5a5c533c942d09e481c162ce,BubbleShare,mobile,1991
5a5c533c942d09e481c162cf,Commuto,web,2008
5a5c533c942d09e481c162d0,TigerLogic,social,2008
5a5c533c942d09e481c162d1,filobite,network_hosting,2007
5a5c533c942d09e481c162d2,Social Median,web,
5a5c533c942d09e481c162d3,T-Mobile,mobile,
5a5c533c942d09e481c162d4,Priceline,ecommerce,1998
5a5c533c942d09e481c162d5,ReVou,software,2007
5a5c533c942d09e481c162d6,Drop Magazine,games_video,2007
5a5c533c942d09e481c162d7,The Pudding,,
5a5c533c942d09e481c162d8,Dial Plus,mobile,2007
5a5c533c942d09e481c162d9,TeachStreet,web,2007
5a5c533c942d09e481c162da,Couch Tycoon,web,2007
5a5c533c942d09e481c162db,WeeWorld,web,1998
5a5c533c942d09e481c162dc,Nagi,software,2006
5a5c533c942d09e481c162dd,Muxlim,web,2006
5a5c533c942d09e481c162de,ForteMall,web,2007
5a5c533c942d09e481c162df,eInnovative Consultants,public_relations,2004
5a5c533c942d09e481c162e0,Implicit Link,web,2006
5a5c533c942d09e481c162e1,Tweet Clouds,web,2008
5a5c533c942d09e481c162e2,ChickAdvisor,web,2006
5a5c533c942d09e481c162e3,Wayfair,ecommerce,2002
5a5c533c942d09e481c162e4,3tailer,ecommerce,2005
5a5c533c942d09e481c162e5,StoryMash,network_hosting,2007
5a5c533c942d09e481c162e6,Sendside Networks,enterprise,
5a5c533c942d09e481c162e7,MUBI,games_video,2007
5a5c533c942d09e481c162e8,venyoo,web,2007
5a5c533c942d09e481c162e9,FlipKey,web,2007
5a5c533c942d09e481c162ea,Rankopedia,other,2006
5a5c533c942d09e481c162eb,All-rankings,web,2008
5a5c533c942d09e481c162ec,Mollom,public_relations,2008
5a5c533c942d09e481c162ed,Rentoid,web,2007
5a5c533c942d09e481c162ee,Nexopia,web,2003
5a5c533c942d09e481c162ef,UserVoice,software,2008
5a5c533c942d09e481c162f0,StrawPoll,web,2008
5a5c533c942d09e481c162f1,Fog Creek Software,software,2000
5a5c533c942d09e481c162f2,Crowdstatus,public_relations,2008
5a5c533c942d09e481c162f3,Red Herring,other,1993
5a5c533c942d09e481c162f4,Rojo,,
5a5c533c942d09e481c162f5,Apperceptive,web,
5a5c533c942d09e481c162f6,Business IT Online,enterprise,
5a5c533c942d09e481c162f7,Natta,mobile,
5a5c533c942d09e481c162f8,Royalquiz,web,2007
5a5c533c942d09e481c162f9,Imagine Whatever,web,2008
5a5c533c942d09e481c162fa,Vegtaste,network_hosting,2007
5a5c533c942d09e481c162fb,BuildDirect,ecommerce,1999
5a5c533c942d09e481c162fc,Astream,games_video,1999
5a5c533c942d09e481c162fd,Exago,software,2006
5a5c533c942d09e481c162fe,Sideline Report,web,2008
5a5c533c942d09e481c162ff,Picporta,search,
5a5c533c942d09e481c16300,Webtrends,web,1993
5a5c533c942d09e481c16301,Yendo,software,2001
5a5c533c942d09e481c16302,Health Plan One,web,2006
5a5c533c942d09e481c16303,WotsCool,web,2008
5a5c533c942d09e481c16304,Tsheets,software,2006
5a5c533c942d09e481c16305,Lexalytics,software,2003
5a5c533c942d09e481c16306,Factiva,software,
5a5c533c942d09e481c16307,Scanbuy,enterprise,2000
5a5c533c942d09e481c16308,Tvrss,,
5a5c533c942d09e481c16309,Modern Feed,games_video,2007
5a5c533c942d09e481c1630a,BeenVerified,other,2007
5a5c533c942d09e481c1630b,Omnivents,games_video,2007
5a5c533c942d09e481c1630c,Zakle,web,
5a5c533c942d09e481c1630d,DrKW,,
5a5c533c942d09e481c1630e,Interarbor Solutions,enterprise,2005
5a5c533c942d09e481c1630f,The Guild,web,1985
5a5c533c942d09e481c16310,Modera,software,2000
5a5c533c942d09e481c16311,Oosah,web,
5a5c533c942d09e481c16312,MySocial 24x7,web,2008
5a5c533c942d09e481c16313,Digital Journal,other,1998
5a5c533c942d09e481c16314,Rising Sun Research,software,2000
5a5c533c942d09e481c16315,PrepChamps,web,2007
5a5c533c942d09e481c16316,Channel M,advertising,
5a5c533c942d09e481c16317,MySurfPad,web,
5a5c533c942d09e481c16318,Bizooki,web,2006
5a5c533c942d09e481c16319,Superblock,web,2004
5a5c533c942d09e481c1631a,MyPickList,web,
5a5c533c942d09e481c1631b,Lemonade,ecommerce,2007
5a5c533c942d09e481c1631c,FeedFlix,games_video,2007
5a5c533c942d09e481c1631d,Aardvark,web,2007
5a5c533c942d09e481c1631e,CheckDog,enterprise,2008
5a5c533c942d09e481c1631f,ValleySoft,,
5a5c533c942d09e481c16320,FriendFeedMachine,network_hosting,
5a5c533c942d09e481c16321,Piwik,advertising,2007
5a5c533c942d09e481c16322,Whatever,web,
5a5c533c942d09e481c16323,Jumpcut,,
5a5c533c942d09e481c16324,Gracenote,games_video,1998
5a5c533c942d09e481c16325,PlanetEye,public_relations,2006
5a5c533c942d09e481c16326,Wolpy,web,2008
5a5c533c942d09e481c16327,Giga Group,,
5a5c533c942d09e481c16328,LightPole,mobile,
5a5c533c942d09e481c16329,SuperVirals,games_video,2006
5a5c533c942d09e481c1632a,GIS Planning,ecommerce,2007
5a5c533c942d09e481c1632b,Flaptor,web,2006
5a5c533c942d09e481c1632c,Kirix Corporation,software,
5a5c533c942d09e481c1632d,iSquare,public_relations,2007
5a5c533c942d09e481c1632e,WebTV,,
5a5c533c942d09e481c1632f,ObjectSpeed,,
5a5c533c942d09e481c16330,SQLstream,analytics,2002
5a5c533c942d09e481c16331,Tripath Technology,semiconductor,1995
5a5c533c942d09e481c16332,Dibzo,web,
5a5c533c942d09e481c16333,Enclude,,
5a5c533c942d09e481c16334,PurpleTrail,web,2007
5a5c533c942d09e481c16335,claimID,web,
5a5c533c942d09e481c16336,Oortle,games_video,2006
5a5c533c942d09e481c16337,Viewzi,search,2006
5a5c533c942d09e481c16338,SignMeUp,web,
5a5c533c942d09e481c16339,Reviewgist,web,
5a5c533c942d09e481c1633a,weeloop,games_video,
5a5c533c942d09e481c1633b,Voices,ecommerce,2005
5a5c533c942d09e481c1633c,Peapod,web,1989
5a5c533c942d09e481c1633d,MyWebGrocer,advertising,1999
5a5c533c942d09e481c1633e,JobScore,software,2004
5a5c533c942d09e481c1633f,Triggit,advertising,2006
5a5c533c942d09e481c16340,Vocus,software,1992
5a5c533c942d09e481c16341,PIER Systems,software,2000
5a5c533c942d09e481c16342,YouBeats,games_video,2006
5a5c533c942d09e481c16343,Calabash Music,games_video,
5a5c533c942d09e481c16344,Firewall Script,software,
5a5c533c942d09e481c16345,RateBuilding,web,2007
5a5c533c942d09e481c16346,Chilirec,games_video,
5a5c533c942d09e481c16347,Serious Business,games_video,2008
5a5c533c942d09e481c16348,Tornado Design,web,1998
5a5c533c942d09e481c16349,Retail Convergence,ecommerce,2008
5a5c533c942d09e481c1634a,Gameware Development,software,2003
5a5c533c942d09e481c1634b,Talicious,network_hosting,2006
5a5c533c942d09e481c1634c,EarthWeb,,
5a5c533c942d09e481c1634d,Kurzweil Computer Products,,
5a5c533c942d09e481c1634e,Agmachine,web,1999
5a5c533c942d09e481c1634f,RelevantView,web,2002
5a5c533c942d09e481c16350,E*Trade,finance,1982
5a5c533c942d09e481c16351,Savvy Circle,ecommerce,2007
5a5c533c942d09e481c16352,SMEOracle,public_relations,2007
5a5c533c942d09e481c16353,Aegis USA,,
5a5c533c942d09e481c16354,Avexus,,
5a5c533c942d09e481c16355,RateItAll,web,1999
5a5c533c942d09e481c16356,WideRay,,
5a5c533c942d09e481c16357,Presdo,enterprise,2007
5a5c533c942d09e481c16358,Android,mobile,2003
5a5c533c942d09e481c16359,General Magic,software,
5a5c533c942d09e481c1635a,Orange,mobile,1994
5a5c533c942d09e481c1635b,FreedomSpeaks,web,2006
5a5c533c942d09e481c1635c,Zigron,software,2006
5a5c533c942d09e481c1635d,OPEN Sports Network,sports,2007
5a5c533c942d09e481c1635e,AF Telecom Sarl,mobile,2003
5a5c533c942d09e481c1635f,StubOrder,ecommerce,2008
5a5c533c942d09e481c16360,Jetcost,search,2006
5a5c533c942d09e481c16361,Twistory,web,2008
5a5c533c942d09e481c16362,Pixelpanic,,
5a5c533c942d09e481c16363,NetLine,advertising,1994
5a5c533c942d09e481c16364,Wordie,software,2006
5a5c533c942d09e481c16365,TuneWiki,music,2007
5a5c533c942d09e481c16366,mSoft,web,1996
5a5c533c942d09e481c16367,Amanager,network_hosting,2004
5a5c533c942d09e481c16368,Blubert,games_video,
5a5c533c942d09e481c16369,LinkedCells,software,
5a5c533c942d09e481c1636a,Ripplex,software,2006
5a5c533c942d09e481c1636b,Estately,real_estate,2006
5a5c533c942d09e481c1636c,The Publicity Wheel,web,2008
5a5c533c942d09e481c1636d,Gillmor Gang,news,2007
5a5c533c942d09e481c1636e,Twitturly,web,2008
5a5c533c942d09e481c1636f,Razorfish,consulting,1995
5a5c533c942d09e481c16370,Schematic,,1999
5a5c533c942d09e481c16371,Anistock,games_video,
5a5c533c942d09e481c16372,KnowledgeTree,software,2006
5a5c533c942d09e481c16373,twit+,games_video,2008
5a5c533c942d09e481c16374,Greenbox,cleantech,
5a5c533c942d09e481c16375,Liquid audio,software,1996
5a5c533c942d09e481c16376,mango,,
5a5c533c942d09e481c16377,Tealeaf,advertising,1997
5a5c533c942d09e481c16378,Spotify,music,2006
5a5c533c942d09e481c16379,Springleap,advertising,2012
5a5c533c942d09e481c1637a,TrafficSynergy,,
5a5c533c942d09e481c1637b,Youcode,web,2007
5a5c533c942d09e481c1637c,Zenbe,web,
5a5c533c942d09e481c1637d,DriJo,web,
5a5c533c942d09e481c1637e,URockHard,games_video,2007
5a5c533c942d09e481c1637f,Adify,advertising,2006
5a5c533c942d09e481c16380,Techrigy,web,2006
5a5c533c942d09e481c16381,Cox Enterprises,,1898
5a5c533c942d09e481c16382,InvenSense,semiconductor,2003
5a5c533c942d09e481c16383,Umbria,web,
5a5c533c942d09e481c16384,Wigix,ecommerce,2007
5a5c533c942d09e481c16385,Sonic Solutions,software,1987
5a5c533c942d09e481c16386,Lingoloopy,web,2007
5a5c533c942d09e481c16387,MondayWorks,public_relations,
5a5c533c942d09e481c16388,grabAfriend,ecommerce,2008
5a5c533c942d09e481c16389,SoarPort,public_relations,2008
5a5c533c942d09e481c1638a,Sony BMG Music Entertainment,games_video,2004
5a5c533c942d09e481c1638b,Universal Music Group,,1981
5a5c533c942d09e481c1638c,HappyMappy,search,2007
5a5c533c942d09e481c1638d,Hoovers,,1990
5a5c533c942d09e481c1638e,Nextel Communications,public_relations,
5a5c533c942d09e481c1638f,Grey Global Group,,
5a5c533c942d09e481c16390,Infinera Corporation,network_hosting,2000
5a5c533c942d09e481c16391,Siebel Systems,software,1993
5a5c533c942d09e481c16392,Ariba,software,
5a5c533c942d09e481c16393,Virgin Media,other,
5a5c533c942d09e481c16394,Cortera,finance,1993
5a5c533c942d09e481c16395,Innovolt,hardware,2005
5a5c533c942d09e481c16396,Center'd,web,2006
5a5c533c942d09e481c16397,Indochino,ecommerce,2007
5a5c533c942d09e481c16398,Measure Map,advertising,
5a5c533c942d09e481c16399,Kabam,games_video,2006
5a5c533c942d09e481c1639a,Pontiflex,advertising,2008
5a5c533c942d09e481c1639b,iCluck,advertising,2007
5a5c533c942d09e481c1639c,Profy,web,2006
5a5c533c942d09e481c1639d,The Icon Factory,software,2000
5a5c533c942d09e481c1639e,Panedia,web,
5a5c533c942d09e481c1639f,Verisign DBMS,enterprise,
5a5c533c942d09e481c163a0,Aprimo,web,1998
5a5c533c942d09e481c163a1,Unica,software,
5a5c533c942d09e481c163a2,TraceWorks,software,2002
5a5c533c942d09e481c163a3,IP NetVertising,,
5a5c533c942d09e481c163a4,InGameNow,web,2008
5a5c533c942d09e481c163a5,MyAnimeList,games_video,2006
5a5c533c942d09e481c163a6,Anime News Network,web,1998
5a5c533c942d09e481c163a7,mappery,web,2007
5a5c533c942d09e481c163a8,Jumbuck Entertainment,mobile,2012
5a5c533c942d09e481c163a9,Entergy Operations,,
5a5c533c942d09e481c163aa,UNYK,web,2005
5a5c533c942d09e481c163ab,OneWebHosting,ecommerce,1997
5a5c533c942d09e481c163ac,Datz,games_video,
5a5c533c942d09e481c163ad,BioWizard,web,2005
5a5c533c942d09e481c163ae,KnowledgeBid,network_hosting,2007
5a5c533c942d09e481c163af,Turbine,games_video,
5a5c533c942d09e481c163b0,Essential Skills,software,
5a5c533c942d09e481c163b1,ImportGenius,search,2008
5a5c533c942d09e481c163b2,Mind Candy,web,2003
5a5c533c942d09e481c163b3,GeoGraffiti,mobile,2008
5a5c533c942d09e481c163b4,AllMyData,,2004
5a5c533c942d09e481c163b5,Syncplicity,enterprise,2008
5a5c533c942d09e481c163b6,TicketLeap,ecommerce,2003
5a5c533c942d09e481c163b7,kajeet,mobile,2003
5a5c533c942d09e481c163b8,SilverStripe,software,2000
5a5c533c942d09e481c163b9,Fotolink Media,mobile,2005
5a5c533c942d09e481c163ba,ClickIndia,web,
5a5c533c942d09e481c163bb,Inovatis,web,2005
5a5c533c942d09e481c163bc,AVIS eSolutions,software,2000
5a5c533c942d09e481c163bd,Zoomabet,network_hosting,2006
5a5c533c942d09e481c163be,New Relic,software,2008
5a5c533c942d09e481c163bf,Gridstone Research,software,
5a5c533c942d09e481c163c0,Iceberg,enterprise,2006
5a5c533c942d09e481c163c1,Jwaala,software,2006
5a5c533c942d09e481c163c2,ShoppingNotes,ecommerce,
5a5c533c942d09e481c163c3,Velocify,software,2004
5a5c533c942d09e481c163c4,Green Layers,web,
5a5c533c942d09e481c163c5,NotePub,web,2008
5a5c533c942d09e481c163c6,XSketch,games_video,
5a5c533c942d09e481c163c7,lollicode,web,2008
5a5c533c942d09e481c163c8,Streamzy,games_video,2011
5a5c533c942d09e481c163c9,Addictomatic,,2008
5a5c533c942d09e481c163ca,Luminotes,web,2007
5a5c533c942d09e481c163cb,Kidmondo,web,2008
5a5c533c942d09e481c163cc,eFORCE Global,,
5a5c533c942d09e481c163cd,Pixsta,web,2010
5a5c533c942d09e481c163ce,Audana,consulting,2008
5a5c533c942d09e481c163cf,Voices in Business,web,2006
5a5c533c942d09e481c163d0,Welovelocal,,
5a5c533c942d09e481c163d1,Phonewire,mobile,1998
5a5c533c942d09e481c163d2,Red Swoosh,,
5a5c533c942d09e481c163d3,FusionOps,analytics,2000
5a5c533c942d09e481c163d4,MarketGuru,web,2008
5a5c533c942d09e481c163d5,Tripwolf,web,2007
5a5c533c942d09e481c163d6,Halobrite,,
5a5c533c942d09e481c163d7,Foldera,software,2001
5a5c533c942d09e481c163d8,Diabetic Days,web,2007
5a5c533c942d09e481c163d9,Tablefinder,search,2006
5a5c533c942d09e481c163da,AllRise,web,2008
5a5c533c942d09e481c163db,Gimeney,web,2007
5a5c533c942d09e481c163dc,PatientsLikeMe,health,2004
5a5c533c942d09e481c163dd,HyperCalc,software,2007
5a5c533c942d09e481c163de,The Ad Database,advertising,2007
5a5c533c942d09e481c163df,Rekatu,games_video,2008
5a5c533c942d09e481c163e0,MakeUseOf,software,2006
5a5c533c942d09e481c163e1,Artipot,web,
5a5c533c942d09e481c163e2,Zinch,web,2007
5a5c533c942d09e481c163e3,Poker Stars,,
5a5c533c942d09e481c163e4,Bodog,web,1994
5a5c533c942d09e481c163e5,GPokr,games_video,
5a5c533c942d09e481c163e6,Xerpi,web,2004
5a5c533c942d09e481c163e7,MedHelp,web,1994
5a5c533c942d09e481c163e8,Daum Communications,web,1995
5a5c533c942d09e481c163e9,Yoono,web,2006
5a5c533c942d09e481c163ea,Fididel,web,
5a5c533c942d09e481c163eb,Computer Hope,web,1998
